Lido staking APR(instant),Lido staking APR(ma_30),Lido staking APR(ma_7),protocol APR(ma_7),protocol_apr,time
2.8059151290012077,3.0254237048000734,2.93634217294126,3.2626024143791676,3.1176834766680086,2024-11-29 12:23:35.000 UTC
2.9071826108494294,3.03165555713685,2.9701484799457964,3.300164977717541,3.2302029009438105,2024-11-28 12:24:35.000 UTC
2.958706807097366,3.032915987290876,2.9809917106209705,3.312213011801067,3.287452007885962,2024-11-27 12:23:47.000 UTC
2.9945888948697243,3.0265535383734155,2.99144384479376,3.3238264942152784,3.3273209942996935,2024-11-26 12:25:59.000 UTC
2.9030925790160644,3.020634985151914,2.996785471764899,3.329761635294322,3.2256584211289603,2024-11-25 12:28:47.000 UTC
3.0085138313854967,3.0213036424997126,2.998281344132476,3.3314237157027407,3.342793145983885,2024-11-24 12:23:11.000 UTC
2.976395358369498,3.0199648413827336,2.9857980266172346,3.317553362908028,3.307105953743887,2024-11-23 12:22:59.000 UTC
3.04255927803296,3.019045702849719,2.9927763941752397,3.3253071046391445,3.380621420036622,2024-11-22 12:21:59.000 UTC
2.983085225575647,3.015376799544754,3.0176269073957025,3.352918785995215,3.3145391395284967,2024-11-21 12:24:11.000 UTC
3.0318717463068943,3.0150179026788195,3.0945908424340907,3.4384342693712022,3.368746384785438,2024-11-20 12:24:59.000 UTC
3.0319802836676994,3.0084180705560266,3.1100807009616367,3.4556452232906976,3.3688669818529995,2024-11-19 12:24:11.000 UTC
2.9135636855890996,3.001749185331868,3.17237746881425,3.5248638542380455,3.2372929839878886,2024-11-18 12:28:35.000 UTC
2.921130608778807,3.0010557217357343,3.1926159644376573,3.547351071597387,3.245700676420897,2024-11-17 12:31:23.000 UTC
3.0252439312755333,3.0028139338983713,3.192680142027448,3.5474223800304876,3.3613821458617035,2024-11-16 12:23:35.000 UTC
3.2165128705762025,3.001156958930428,3.203546501875447,3.559496113194931,3.573903189529114,2024-11-15 12:23:35.000 UTC
3.5218327708443624,2.9944753229606507,3.1767907411656893,3.529767490184089,3.9131475231604025,2024-11-14 12:21:59.000 UTC
3.140300755999717,2.979692090747983,3.102379960221957,3.4470888446910535,3.4892230622219076,2024-11-13 12:23:11.000 UTC
3.4680576586359924,2.9810465200334346,3.113130010566251,3.4590333450736024,3.853397398484436,2024-11-12 12:23:23.000 UTC
3.0552331549529503,2.968224240081896,3.036484798269508,3.373871998077221,3.394703505503278,2024-11-11 12:25:35.000 UTC
2.921579851907342,2.9683839946854573,3.0095677272524974,3.343964141391654,3.246199835452602,2024-11-10 12:26:35.000 UTC
3.1013084502115267,2.9772137588304517,3.0016786787369836,3.3351985319299717,3.445898278012807,2024-11-09 12:28:23.000 UTC
3.0292225456078987,2.9787401784290948,2.9636354594474006,3.29292828827488,3.3658028284532207,2024-11-08 12:28:11.000 UTC
3.0009573042382396,2.992063003479954,2.9843753523605545,3.3159726137339396,3.334397004709155,2024-11-07 12:22:11.000 UTC
3.215551108409772,3.003917569562121,2.9719822587446485,3.3022025097162664,3.5728345648997464,2024-11-06 12:23:23.000 UTC
2.9315411725587928,2.9983876211858282,2.9401707717010397,3.266856413001146,3.2572679695097695,2024-11-05 12:22:59.000 UTC
2.866813657833877,2.999808705426952,2.9420928206883845,3.2689920229870846,3.185348508704308,2024-11-04 12:23:59.000 UTC
2.8663565122987458,3.0002837384975765,2.9279527752226255,3.253280861358463,3.1848405692208286,2024-11-03 12:24:23.000 UTC
2.835005915184447,3.0029889254105147,2.9209064589263294,3.2454516210292454,3.1500065724271633,2024-11-02 12:26:11.000 UTC
3.174401795999974,3.00913363034395,2.9334987995356987,3.259443110595211,3.5271131066666377,2024-11-01 12:27:35.000 UTC
2.9142056489269,3.005353399205942,2.9040627998037207,3.2267364442263466,3.2380062765854447,2024-10-31 12:26:23.000 UTC
2.992870699104512,3.0089796487894866,2.9090078788683162,3.232230976520342,3.3254118878939023,2024-10-30 12:21:59.000 UTC
2.9449955154702065,3.0078145859975507,2.900382375979671,3.222647084421847,3.2722172394113405,2024-10-29 12:22:23.000 UTC
2.7678333395735617,3.0055123339384124,2.9042856337121585,3.2269840374579446,3.0753703773039573,2024-10-28 12:21:35.000 UTC
2.817032298224673,3.0121469243367955,2.913720411290666,3.237467123656286,3.1300358869163034,2024-10-27 12:23:35.000 UTC
2.923152299450031,3.0259430549683506,2.915846329678989,3.239829255198867,3.2479469993889234,2024-10-26 12:25:59.000 UTC
2.968349797876127,3.0326010705620097,2.911504540858285,3.235005045398085,3.298166442084585,2024-10-25 12:24:59.000 UTC
2.9488212023790696,3.039296715268478,2.9122941373985403,3.235882374887257,3.2764680026434108,2024-10-24 12:30:35.000 UTC
2.9324921788839955,3.047930265616147,2.9161103488068494,3.2401226097853777,3.2583246432044395,2024-10-23 12:29:11.000 UTC
2.972318319597619,3.05646310865863,2.9280491506066895,3.2533879451185332,3.302575910664021,2024-10-22 12:23:11.000 UTC
2.833876782623115,3.0631040091727044,2.943194505587651,3.2702161173196016,3.14875198069235,2024-10-21 12:21:59.000 UTC
2.8319137269429357,3.07865675197332,2.992774055864814,3.3253045065164493,3.146570807714373,2024-10-20 12:22:11.000 UTC
2.8927597777051015,3.0934639224832536,3.0286991320286583,3.3652212578096097,3.214177530783446,2024-10-19 12:22:11.000 UTC
2.973876973657912,3.1056837767882013,3.0525942770793266,3.3917714189770196,3.3043077485087906,2024-10-18 12:22:59.000 UTC
2.9755346822372326,3.1102551803463703,3.0829651060220793,3.425516784468967,3.3061496469302583,2024-10-17 12:24:11.000 UTC
3.0160637914828743,3.108982502976588,3.1074745854411647,3.452749539379062,3.351181990536527,2024-10-16 12:24:59.000 UTC
3.0783358044643485,3.113553067218296,3.166452229105564,3.5182802545617275,3.4203731160714983,2024-10-15 12:24:59.000 UTC
3.1809336345632557,3.1045804226262845,3.2062034408539803,3.5624482676155234,3.534370705070284,2024-10-14 12:22:11.000 UTC
3.083389260089847,3.0938029144284034,3.1874490155050856,3.5416100172278626,3.4259880667664966,2024-10-13 12:23:23.000 UTC
3.060025793059783,3.0868122146064456,3.1718467926054674,3.5242742140060637,3.4000286589553146,2024-10-12 12:22:11.000 UTC
3.18647277625718,3.0813033618189722,3.1462809150187256,3.495867683354129,3.5405253069524223,2024-10-11 12:23:35.000 UTC
3.1471010381708324,3.0755955074964954,3.1121436783658285,3.4579374204064655,3.4967789313009248,2024-10-10 12:25:59.000 UTC
3.428907297133668,3.0713793237587295,3.0938931105110683,3.437659011678954,3.8098969968151866,2024-10-09 12:23:59.000 UTC
3.3565942867032628,3.053841905453037,3.041334191186219,3.379260212429121,3.72954920744807,2024-10-08 12:26:59.000 UTC
3.0496526571209923,3.0337574210813405,2.993676884004787,3.326307648894197,3.388502952356658,2024-10-07 12:29:23.000 UTC
2.9741736997925163,3.0634518109030973,2.9805720494655623,3.311746721628393,3.304637444213907,2024-10-06 12:29:47.000 UTC
2.8810646499525925,3.0625198838728176,2.966536942880355,3.2961521587559406,3.2011829443917694,2024-10-05 12:22:47.000 UTC
2.947512119686899,3.0670689050283886,2.978795000247849,3.3097722224976005,3.275013466318777,2024-10-04 12:23:23.000 UTC
3.019347063187511,3.0656461292735244,3.019281299888483,3.354756999876083,3.3548300702083456,2024-10-03 12:22:11.000 UTC
3.060994861859722,3.064020958538626,3.0340735433273816,3.371192825919304,3.4011054020663574,2024-10-02 12:25:59.000 UTC
3.0229931364332407,3.0536319479584506,3.049534154357448,3.3883712826193775,3.358881262703601,2024-10-01 12:22:47.000 UTC
2.9579188153464253,3.041969034914295,3.0759390938397178,3.4177101042663436,3.2865764614960282,2024-09-30 12:24:47.000 UTC
2.8759279536960647,3.0327668655242097,3.1088760445271535,3.454306716141272,3.1954755041067386,2024-09-29 12:30:11.000 UTC
2.96687105152505,3.0328682147794286,3.151107099001982,3.5012301100021923,3.2965233905833884,2024-09-28 12:29:59.000 UTC
3.2309162171713335,3.026352669508945,3.198762529732914,3.554180588592117,3.5899069079681483,2024-09-27 12:24:35.000 UTC
3.1228927672598017,3.0229284103131016,3.205221476171428,3.5613571957460217,3.4698808525108906,2024-09-26 12:23:35.000 UTC
3.1692191390701856,3.011613556897723,3.2247161389705297,3.583017932189468,3.5213545989668726,2024-09-25 12:23:11.000 UTC
3.2078277128091277,2.996962589504618,3.216401844875215,3.5737798276391186,3.564253014232364,2024-09-24 12:28:35.000 UTC
3.1884774701584755,2.9805009754123426,3.177762794637309,3.530847549597,3.542752744620528,2024-09-23 12:25:59.000 UTC
3.1715453350198604,2.9683494056259465,3.172720401576684,3.5252448906407503,3.523939261133178,2024-09-22 12:22:59.000 UTC
3.3004590666415763,2.9540569877961027,3.1209505632458487,3.4677228480509332,3.6671767407128626,2024-09-21 12:24:23.000 UTC
3.276128842240934,2.9422914428782074,3.057686180672313,3.3974290896358936,3.6401431580454817,2024-09-20 12:29:23.000 UTC
3.259355406853516,2.9256764635117336,3.0001918125566225,3.3335464583962375,3.6215060076150176,2024-09-19 12:24:11.000 UTC
3.1110190804029823,2.912523001917394,2.9481067843540605,3.275674204837835,3.4566878671144248,2024-09-18 12:23:47.000 UTC
2.937354361143781,2.9013717420822878,2.934423650951189,3.260470723279089,3.2637270679375345,2024-09-17 12:23:35.000 UTC
3.1531807187341028,2.8953821815953362,2.946318103078915,3.273686781198784,3.5035341319267808,2024-09-16 12:23:35.000 UTC
2.8091564667040134,2.8815946253458975,2.910547250111598,3.2339413890128763,3.1212849630044595,2024-09-15 12:23:23.000 UTC
2.8576083886268258,2.885283292822648,2.902676291375648,3.2251958793062654,3.175120431807584,2024-09-14 12:24:35.000 UTC
2.8736682654311,2.8899126536162383,3.0573728575394865,3.3970809528216415,3.192964739367889,2024-09-13 12:23:47.000 UTC
2.8947602094355815,2.8924306233019355,3.0677368037470623,3.408596448607837,3.2164002327062016,2024-09-12 12:26:23.000 UTC
3.015237146582882,2.896409230728801,3.08527610020194,3.4280845557799227,3.3502634962032025,2024-09-11 12:20:59.000 UTC
3.020615526037861,2.8954077880586806,3.0695034859816674,3.4105594288685093,3.356239473375401,2024-09-10 12:22:59.000 UTC
2.902784747962883,2.886357825354005,3.0623572595677664,3.4026191772975083,3.2253163866254257,2024-09-09 12:24:35.000 UTC
2.754059755552365,2.8868289850924564,3.040434373352279,3.3782604148358546,3.060066395058183,2024-09-08 12:24:47.000 UTC
3.940484351773695,2.8975793726047554,3.028869514717452,3.3654105719082694,4.378315946415217,2024-09-07 12:24:59.000 UTC
2.946215888884129,2.868641944013345,2.8490651406989054,3.1656279341098847,3.2735732098712544,2024-09-06 12:26:35.000 UTC
3.017535284619726,2.8711247216807214,2.8394583610515483,3.15495373450171,3.3528169829108068,2024-09-05 12:28:47.000 UTC
2.9048288470409767,2.889620451627175,2.8042968480216635,3.115885386690727,3.2275876078233074,2024-09-04 12:31:11.000 UTC
2.9705919411405546,3.122870264273069,2.8362053614866705,3.151339290540735,3.300657712378394,2024-09-03 12:29:35.000 UTC
2.7493245444544687,3.121312289972875,2.809470393437798,3.1216337704864325,3.054805049393854,2024-09-02 12:22:23.000 UTC
2.6731057451085753,3.1312580128372054,2.806665475269589,3.118517194743979,2.9701174945650837,2024-09-01 12:23:35.000 UTC
2.6818537336438713,3.142268355417246,2.8125045531170616,3.125005059018948,2.9798374818265234,2024-08-31 12:24:47.000 UTC
2.8789684313526283,3.153951106306697,2.832801216391736,3.1475569071019196,3.1988538126140313,2024-08-30 12:23:11.000 UTC
2.7714046934105325,3.157698938914586,2.813344697644866,3.125938552938731,3.079338548233925,2024-08-29 12:25:47.000 UTC
3.1281884412960275,3.1623775201028588,2.838500129886893,3.15388903320765,3.475764934773364,2024-08-28 12:26:11.000 UTC
2.7834471647984467,3.1517431502830466,2.788427418451277,3.098252687168077,3.092719071998274,2024-08-27 12:26:59.000 UTC
2.7296901172770105,3.1596737383518643,2.800042331911976,3.1111581465688536,3.032989019196678,2024-08-26 12:28:23.000 UTC
2.713979290040881,3.1623639260211873,2.806726784493801,3.118585316104214,3.0155325444898673,2024-08-25 12:21:59.000 UTC
2.823930376566592,3.1696164666342383,2.812967963992994,3.1255199599922068,3.1377004184073245,2024-08-24 12:21:59.000 UTC
2.74277280012454,3.175282748011682,2.8009142003764738,3.112126889307184,3.047525333471711,2024-08-23 12:24:35.000 UTC
2.94749271910472,3.182189613844728,2.826206156216757,3.140229062463054,3.2749919101163556,2024-08-22 12:25:23.000 UTC
2.7776794612467173,3.183706226086187,2.833205655263874,3.1480062836265175,3.0863105124963526,2024-08-21 12:23:11.000 UTC
2.8647515590233397,3.1950073244411823,2.8577096402289164,3.175232933587676,3.1830572878037104,2024-08-20 12:25:23.000 UTC
2.7764812853497816,3.193791660712155,2.8790477649743758,3.1989419610826304,3.084979205944202,2024-08-19 12:24:35.000 UTC
2.7576675465352354,3.1973785363131166,2.908863847992872,3.2320709422142926,3.064075051705817,2024-08-18 12:25:11.000 UTC
2.739554031250947,3.21020873976744,2.9076422906160673,3.230713656240065,3.0439489236121635,2024-08-17 12:21:59.000 UTC
2.9198164910065243,3.230066126863542,2.9329802204539916,3.2588669116155367,3.2442405455628047,2024-08-16 12:23:23.000 UTC
2.996489212434537,3.2374008025652414,2.9553737761561085,3.2837486401734446,3.3294324582605967,2024-08-15 12:21:59.000 UTC
2.9492073560020176,3.2396923173757455,2.9662126735270844,3.295791859474528,3.2768970622244638,2024-08-14 12:24:11.000 UTC
3.014118432241552,3.2385532035681033,2.9764257967989987,3.307139774221099,3.349020480268391,2024-08-13 12:23:47.000 UTC
2.985193866479255,3.2351006338958497,3.0561813326235403,3.395757036248368,3.316882073865839,2024-08-12 12:23:35.000 UTC
2.749116644897601,3.232236619583128,4.044342669757616,4.493714077508453,3.0545740498862233,2024-08-11 12:23:11.000 UTC
2.916919540116419,3.2423826421749413,4.069304965077206,4.521449961196886,3.2410217112404656,2024-08-10 12:22:47.000 UTC
3.076571380921343,3.2450646437505717,4.0879873494012005,4.542208166001324,3.4184126454681585,2024-08-09 12:22:47.000 UTC
3.072361494031367,3.244151280694411,4.077536583913837,4.530596204348698,3.4137349933681853,2024-08-08 12:22:11.000 UTC
3.0206992189054156,3.240672193447119,4.071818693384698,4.524242992649655,3.356332465450462,2024-08-07 12:24:11.000 UTC
3.5724071830133446,3.2372554742087996,4.067633577768111,4.519592864186782,3.9693413144592715,2024-08-06 12:22:23.000 UTC
9.902323226417787,3.2126463353163026,3.9732557129174504,4.414728569908269,11.00258136268643,2024-08-05 12:24:35.000 UTC
2.9238527121347326,2.9836268538450326,2.9599463015294347,3.288829223921584,3.2487252357052583,2024-08-04 12:25:23.000 UTC
3.047696230384382,3.0222729734610225,2.9738766007763275,3.304307334195909,3.3863291448715356,2024-08-03 12:27:47.000 UTC
3.003416022509796,3.0339937641101944,2.9399765317723734,3.266640590858182,3.337128913899773,2024-08-02 12:30:35.000 UTC
3.032336260327396,3.0351647711239664,2.9297107440470334,3.2552341600522494,3.369262511474884,2024-08-01 12:29:11.000 UTC
2.9914034095893154,3.033210198495373,2.924222537984536,3.2491361533161407,3.3237815662103505,2024-07-31 12:23:11.000 UTC
2.9117621290587157,3.03336107734566,2.9183047330597662,3.242560814510841,3.235291254509684,2024-07-30 12:22:23.000 UTC
2.809157346701673,3.0291883552794894,2.929908869815446,3.25545429979493,3.1212859407796367,2024-07-29 12:22:35.000 UTC
3.0213648068629797,3.029559074522701,2.9738453077004317,3.304272564111581,3.3570720076255327,2024-07-28 12:22:47.000 UTC
2.8103957473567034,3.0332269501138898,2.946261999170363,3.2736244435226167,3.122661941507448,2024-07-27 12:25:11.000 UTC
2.9315555084324174,3.0388089601068478,2.956789400030638,3.2853215555895896,3.2572838982582413,2024-07-26 12:24:35.000 UTC
2.9939188178899108,3.039908536534137,2.9869348488495704,3.3188164987217363,3.326576464322123,2024-07-25 12:23:47.000 UTC
2.9499787751159268,3.0415215232316704,3.035700109741586,3.3730001219350862,3.277754194573252,2024-07-24 12:26:59.000 UTC
2.9929910863484768,3.0433799682058957,3.0628255364475256,3.4031394849416863,3.3255456514983073,2024-07-23 12:22:23.000 UTC
3.1167124118965726,3.0417873282344763,3.073146046504836,3.4146067183386974,3.4630137909961918,2024-07-22 12:23:35.000 UTC
2.8282816471525023,3.0338417975320926,3.0443348364871494,3.38259426276349,3.1425351635027803,2024-07-21 12:24:11.000 UTC
2.8840875533786328,3.0391566675473674,3.0560862214759266,3.3956513571954643,3.2045417259762585,2024-07-20 12:24:59.000 UTC
3.1425736501649406,3.046183842326058,3.0582556334357767,3.398061814928631,3.491748500183267,2024-07-19 12:24:35.000 UTC
3.3352756441340183,3.0415616203545857,3.045530443791072,3.383922715323404,3.7058618268155756,2024-07-18 12:24:59.000 UTC
3.1398567620575046,3.03709567869381,2.9972595785412577,3.3302884206013883,3.4887297356194495,2024-07-17 12:24:23.000 UTC
3.0652346567496482,3.0305677263575896,2.9843043967096885,3.315893774121867,3.405816285277387,2024-07-16 12:24:35.000 UTC
2.915033941772767,3.0268853555476567,2.9704121424043985,3.3004579360048782,3.238926601969741,2024-07-15 12:23:35.000 UTC
2.9105413420739397,3.0338717638102017,2.9708640995448357,3.3009601106053634,3.2339348245265995,2024-07-14 12:21:59.000 UTC
2.899273437097585,3.0392506545959037,2.959948624425478,3.288831804917188,3.2214149301084274,2024-07-13 12:22:23.000 UTC
3.053497322652012,3.0649967871195454,2.978872245165778,3.3098580501841885,3.39277480294668,2024-07-12 12:23:23.000 UTC
2.997379587385319,3.071929851101335,3.125977813446123,3.4733086816067944,3.3304217637614655,2024-07-11 12:22:59.000 UTC
3.049170489236519,3.0911945208861313,3.183397865228155,3.537108739142386,3.387967210262799,2024-07-10 12:25:23.000 UTC
2.967988876612619,3.097565397020085,3.1818801143262165,3.5354223492513435,3.2977654184584653,2024-07-09 12:24:23.000 UTC
2.918197641755824,3.1000577099982194,3.182695857877213,3.536328730974673,3.242441824173138,2024-07-08 12:23:47.000 UTC
2.834133016238437,3.1133677041274046,3.1938004483546547,3.5486671648384975,3.1490366847093743,2024-07-07 12:22:11.000 UTC
3.0317387822796844,3.1312371996229857,3.1870072270453926,3.541119141161539,3.368598646977427,2024-07-06 12:23:23.000 UTC
4.083236300614428,3.1467488509260915,3.156798675862295,3.5075540842914306,4.53692922290492,2024-07-05 12:22:35.000 UTC
3.3993199498595437,3.119174315039283,3.020822215002897,3.3564691277809877,3.777022166510604,2024-07-04 12:23:47.000 UTC
3.0385462329229522,3.111787760937314,2.96061308604374,3.289570095604147,3.3761624810255024,2024-07-03 12:24:59.000 UTC
2.9736990814695927,3.119318102178988,2.950041167233476,3.2778235191482983,3.3041100905217697,2024-07-02 12:24:11.000 UTC
2.995929775097918,3.12512756836244,2.9598425011400904,3.2887138901556474,3.328810861219909,2024-07-01 12:28:59.000 UTC
2.7865804670736014,3.1295755176235924,2.961242836746485,3.2902698186071966,3.0962005189706683,2024-06-30 12:26:11.000 UTC
2.8202789239980013,3.1458058728742833,2.9839044681939555,3.315449409104386,3.133643248886668,2024-06-29 12:30:11.000 UTC
3.1314010745986414,3.1596424884871603,2.9921998348835364,3.3246664832039206,3.4793345273318237,2024-06-28 12:22:11.000 UTC
2.977856047145446,3.1602521722664627,2.971675073885266,3.3018611932058426,3.3087289412727174,2024-06-27 12:23:11.000 UTC
2.964542801251106,3.168323928137383,2.9883960381129664,3.320440042347731,3.293936445834562,2024-06-26 12:22:11.000 UTC
3.042308418815893,3.1728793532257162,2.9940194937943465,3.326688326438154,3.380342687573214,2024-06-25 12:23:47.000 UTC
3.00573212434268,3.170046562137107,3.016732204579325,3.351924671754797,3.3397023603807554,2024-06-24 12:25:11.000 UTC
2.945211887205897,3.170553774762222,3.007915928526213,3.3421288094735613,3.272457652450997,2024-06-23 12:23:23.000 UTC
2.878346490825067,3.2136271792490025,3.0092804492756082,3.3436449436395566,3.1981627675834075,2024-06-22 12:27:47.000 UTC
2.98772774761075,3.2239930893803646,3.0444632633933284,3.382736959325912,3.319697497345278,2024-06-21 12:24:59.000 UTC
3.0949027967393428,3.2304391263060332,3.056489023112508,3.396098914569446,3.4387808852659365,2024-06-20 12:25:47.000 UTC
3.003906991020768,3.258405945237117,3.1388825396935784,3.4876472663261913,3.3376744344675195,2024-06-19 12:22:35.000 UTC
3.2012973943107434,3.254223072234794,3.1756800041342834,3.5285333379269743,3.5569971047897146,2024-06-18 12:23:23.000 UTC
2.9440181919708954,3.2425559964021375,3.229111759365493,3.58790195485054,3.271131324412106,2024-06-17 12:22:47.000 UTC
2.954763532451666,3.2369164242043853,3.271437270977528,3.634930301086134,3.283070591612962,2024-06-16 12:23:35.000 UTC
3.124626189649108,3.2352323890000543,3.2840079471925256,3.648897719102798,3.471806877387898,2024-06-15 12:24:59.000 UTC
3.0719080656450095,3.2324554275291697,3.311560986618563,3.679512207353951,3.4132311840500105,2024-06-14 12:23:47.000 UTC
3.671657412806837,3.2299092652283847,3.354176674541544,3.726862971712818,4.079619347563152,2024-06-13 12:27:47.000 UTC
3.2614892421057027,3.2103833244514624,3.329238232908118,3.699153592120122,3.6238769356730027,2024-06-12 12:24:35.000 UTC
3.5753196809292067,3.1978887944119996,3.328454087465903,3.6982823194065504,3.9725774232546742,2024-06-11 12:22:23.000 UTC
3.2402967732551406,3.17239107404321,3.271654608304655,3.6351717870051634,3.6003297480612675,2024-06-10 12:21:59.000 UTC
3.0427582659566488,3.160788606579345,3.27510599357866,3.6390066595318364,3.3808425177296098,2024-06-09 12:24:23.000 UTC
3.3174974656313694,3.1570984192564877,3.290138108009589,3.6557090088995348,3.686108295145966,2024-06-08 12:21:59.000 UTC
3.370217881105874,3.1434820933076706,3.263262506195461,3.6258472291060597,3.744686534562082,2024-06-07 12:23:11.000 UTC
3.4970883213728556,3.1295772747455364,3.249444398122384,3.610493775691529,3.885653690414284,2024-06-06 12:25:47.000 UTC
3.2560002240102,3.1103712622329454,3.2120571225525936,3.5689523583917624,3.6177780266779997,2024-06-05 12:23:59.000 UTC
3.1777233268004705,3.098030036356188,3.196870174547953,3.5520779717199398,3.530803696444967,2024-06-04 12:27:23.000 UTC
3.264456470173179,3.086347215553519,3.202910945472609,3.558789939414002,3.6271738557479765,2024-06-03 12:26:23.000 UTC
3.1479830669731514,3.077439627263899,3.17958938600517,3.5328770955612927,3.4977589633035016,2024-06-02 12:22:35.000 UTC
3.1293682529324767,3.070261411598291,3.1523524744600935,3.5026138605112074,3.4770758365916405,2024-06-01 12:21:59.000 UTC
3.273491124594331,3.0693278962819877,3.1368639387691886,3.485404376410202,3.6372123606603672,2024-05-31 12:23:47.000 UTC
3.2353773923843248,3.070490107688128,3.2745672097999003,3.6384080108887704,3.5948637693159164,2024-05-30 12:22:23.000 UTC
3.1496915879777188,3.0641174082777747,3.2679881244258433,3.6310979160287067,3.4996573199752428,2024-05-29 12:24:47.000 UTC
3.220008723273061,3.0601232671135126,3.272476305483427,3.6360847838704666,3.577787470303401,2024-05-28 12:26:11.000 UTC
3.1012055539011105,3.050805345952334,3.374461825683254,3.7494020285369407,3.4457839487790114,2024-05-27 12:24:35.000 UTC
2.957324686157612,3.047506413818356,3.342635432404678,3.714039369338523,3.285916317952902,2024-05-26 12:22:59.000 UTC
3.0209485030961445,3.0508107218130887,3.3274869228580255,3.6972076920644645,3.3566094478846047,2024-05-25 12:25:35.000 UTC
4.237414021809309,3.0598077875223364,3.2923272832783366,3.65814142586481,4.708237802010344,2024-05-24 12:22:11.000 UTC
3.1893237947659254,3.0432152264419274,3.1018742053515425,3.4465268948350385,3.5436931052954725,2024-05-23 12:23:35.000 UTC
3.1811088553808062,3.040126050003187,3.080730426888206,3.4230338076535536,3.5345653948675624,2024-05-22 12:26:11.000 UTC
3.9339073646718465,3.035965311846701,3.0542181899225844,3.3935757665806405,4.371008182968718,2024-05-21 12:22:23.000 UTC
2.878420800951079,3.0028010890292056,2.933071307755059,3.2589681197278346,3.1982453343900876,2024-05-20 12:24:59.000 UTC
2.8512851193310462,3.012580455087931,2.9342473848937343,3.260274872104141,3.1680945770344957,2024-05-19 12:26:47.000 UTC
2.774831026038321,3.02732497157828,2.9284049492558024,3.253783276950883,3.0831455844870232,2024-05-18 12:21:59.000 UTC
2.904242476321748,3.042690846021282,2.9451751954416423,3.272416883824038,3.2269360848019417,2024-05-17 12:23:35.000 UTC
3.041317345522571,3.052185312488768,2.9491480768629543,3.2768311965143844,3.3792414950250786,2024-05-16 12:24:35.000 UTC
2.995523196621455,3.069112741060486,2.9302466970978505,3.2558296634420474,3.3283591073571723,2024-05-15 12:22:11.000 UTC
3.0858791894991664,3.072591294533226,2.924182429615049,3.2490915884611575,3.4287546549990737,2024-05-14 12:22:11.000 UTC
2.8866533409218076,3.1175296372719967,2.900615109114471,3.222905676793848,3.2073926010242304,2024-05-13 12:29:11.000 UTC
2.8103880698655215,3.164886314588339,2.900487981512423,3.222764423902683,3.1226534109616906,2024-05-12 12:23:23.000 UTC
2.8922227493391994,3.1760093925384925,2.902895214777408,3.2254391275304437,3.2135808325991104,2024-05-11 12:28:11.000 UTC
2.932052646270932,3.1945446051677666,2.9178960822267466,3.2421067580297094,3.2578362736343687,2024-05-10 12:23:35.000 UTC
2.9090076871668447,3.208748230672717,2.917979503760173,3.2421994486224057,3.232230763518716,2024-05-09 12:21:59.000 UTC
2.9530733242418465,3.2190508289603046,2.94545880465682,3.2727320051742366,3.2811925824909407,2024-05-08 12:23:23.000 UTC
2.9209079459951193,3.2254948662584066,2.996213682162064,3.3291263135133957,3.24545327332791,2024-05-07 12:23:11.000 UTC
2.8857634477074705,3.2294363078191983,3.0138263198875803,3.348695910986191,3.206403830786078,2024-05-06 12:22:11.000 UTC
2.8272387027204138,3.244763418141724,3.0344125920793488,3.3715695467548232,3.141376336356015,2024-05-05 12:23:47.000 UTC
2.997228821484571,3.2667607037111894,3.0505886471818178,3.3895429413131217,3.3302542460939675,2024-05-04 12:25:11.000 UTC
2.9326365970049184,3.2795844278624307,3.0513041855242755,3.390337983915852,3.2584851077832426,2024-05-03 12:23:47.000 UTC
3.1013627934433763,3.295523334220681,3.0689923753806574,3.409991528200721,3.445958659381529,2024-05-02 12:28:11.000 UTC
3.308357466778552,3.3087725244502844,3.0960634726564,3.4400705251737675,3.6759527408650574,2024-05-01 12:23:47.000 UTC
3.0441964100737304,3.3026764740212524,3.157674861601899,3.5085276240021,3.3824404556374783,2024-04-30 12:22:11.000 UTC
3.0298673530498514,3.3034892955890913,3.165168017534754,3.516853352816384,3.3665192811665015,2024-04-29 12:23:47.000 UTC
2.940471088437696,3.30641140789816,3.1689422114828103,3.5210469016475576,3.2671900982641064,2024-04-28 12:26:11.000 UTC
3.002237589881771,3.318309604824842,3.1687292960127107,3.5208103289030026,3.335819544313079,2024-04-27 12:22:23.000 UTC
3.0564539259995955,3.3243893698690283,3.1929527521314367,3.5477252801460315,3.396059917777328,2024-04-26 12:23:23.000 UTC
3.290860474373569,3.330963680894601,3.226833707565998,3.585370786184432,3.6565116381928546,2024-04-25 12:23:23.000 UTC
3.739637189397047,3.3367609103873104,3.218968962559543,3.5766321806217047,4.155152432663385,2024-04-24 12:23:35.000 UTC
3.096648501603717,3.3175427157648936,3.1403174312665834,3.4892415902961935,3.440720557337463,2024-04-23 12:22:11.000 UTC
3.056286710686244,3.314786303742413,3.204959102848067,3.5610656698311756,3.395874122984716,2024-04-22 12:21:59.000 UTC
2.9389806801469995,3.324367104099282,3.2111866871505543,3.5679852079450503,3.2655340890522218,2024-04-21 12:21:59.000 UTC
3.171801782712852,3.333640823568323,3.424765085938453,3.8052945399316047,3.5242242030142803,2024-04-20 12:23:11.000 UTC
3.2936206140415223,3.3419329126181583,3.58698678275263,3.9855408697251344,3.6595784600461356,2024-04-19 12:24:23.000 UTC
